law_code,source_id,group_legal_name,category_code,special_management,special_organic,match_kind,match_pattern,status,reviewed_by,source_url,note
prtr,RJ_02_002,フェニレンジアミン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\A([\d,]+|o|m|p)-フェニレンジアミン\Z|\Aフェニレンジアミン\Z))(?!.*(?:メチル))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-390。フェニレンジアミン。位置異性体名の全名称一致。メチル置換体（トルエンジアミン＝2-077・第二種）は否定先読みで外し、区分の食い違いを避ける。
prtr,RJ_02_002,トリクロロベンゼン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\A[\d,]+-トリクロロベンゼン\Z))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-332。トリクロロベンゼン。位置異性体名の全名称一致。
prtr,RJ_02_002,ジクロロベンゼン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\A([\d,]+|o|m|p)-ジクロロベンゼン\Z|\A[\d,]+-ジクロロ\(\(2\)H\d\)ベンゼン\Z))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-208。ジクロロベンゼン。位置異性体名と重水素標識体の全名称一致。
prtr,RJ_02_002,トリメチルベンゼン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\A[\d,]+-トリメチルベンゼン\Z))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-342。トリメチルベンゼン。位置異性体名の全名称一致。
prtr,RJ_02_002,メチルナフタレン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\A[12]-メチルナフタレン\Z))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-486。メチルナフタレン。1-/2-異性体の全名称一致。
prtr,RJ_02_002,１，２－ジクロロエチレン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\A(cis|trans|\(E\)|\(Z\))-1,2-ジクロロエチレン\Z|\A1,2-ジクロロエチレン\Z))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-183。１，２－ジクロロエチレン。cis/trans体の全名称一致。
prtr,RJ_02_002,ジメチル（１－フェニルエチル）ベンゼン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:[\d,]+-ジメチル(-\d+)?-?\(1-フェニルエチル\)ベンゼン))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-256。ジメチル（１－フェニルエチル）ベンゼン。置換位置違いの異性体名に一致させる。
prtr,RJ_02_002,テトラヒドロメチル無水フタル酸,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:テトラヒドロ[\d,\-]*メチル無水フタル酸|メチル-3a,4,7,7a-テトラヒドロイソベンゾフラン-1,3-ジオン|メチル-\d?a?,?[\d,a]*-テトラヒドロイソベンゾフラン-1,3-ジオン))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-303。テトラヒドロメチル無水フタル酸。慣用名（テトラヒドロ-n-メチル無水フタル酸）と体系名（メチル-3a,4,7,7a-テトラヒドロイソベンゾフラン-1,3-ジオン）の双方に一致させる。"
prtr,RJ_02_002,りん酸トリトリル,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:トリル=ホスファート|りん酸トリトリル|トリクレジル=ホスファート|tricresylphosphate|tritolylphosphate))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-513。りん酸トリトリル。NITE名称のトリ-n-トリル＝ホスファート（及び混合トリル体）に一致させる。
prtr,RJ_02_002,（１－ヒドロキシエタン－１，１－ジイル）ジホスホン酸並びにそのカリウム塩及びナトリウム塩,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\(1-(ヒドロキシ|オキシド)エタン-1,1-ジイル\)(ビス|ジ)\(?ホスホ|1-ヒドロキシエタン-1,1-ジイル\)ジホスホン酸|エチドロン酸|etidronic))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-380。（１－ヒドロキシエタン－１，１－ジイル）ジホスホン酸並びにそのカリウム塩及びナトリウム塩。NITE名称の「ビス（ホスホナート）」「ビス（ホスホン酸）」表記と脱プロトン形（1-オキシドエタン-1,1-ジイル）に一致させる。掲名はカリウム塩・ナトリウム塩に限られるが、対イオンが異なる塩も区分は第一種で変わらない。"
prtr,RJ_02_002,エチリデンノルボルネン,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:エチリデンノルボルネン|エチリデン-2-ノルボルネン|エチリデンビシクロ\[2.2.1\]ヘプタ-2-エン))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-063。エチリデンノルボルネン。異性体・体系名表記に一致させる。
prtr,RJ_02_002,１，１’－ジメチル－４，４’－ビピリジニウム＝ジクロリド（別名パラコート又はパラコートジクロリド）,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:ジメチル\[?4,4'-ビピリジン\]?-1,1'-ジイウム=ジクロリド|ジメチル-4,4'-ビピリジニウム=ジクロリド|パラコート))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-255。１，１’－ジメチル－４，４’－ビピリジニウム＝ジクロリド（別名パラコート）。水和物表記を含む。
prtr,RJ_02_002,１，１’－エチレン－２，２’－ビピリジニウム＝ジブロミド（別名ジクアトジブロミド又はジクワット）,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:エチレン-2,2'-ビピリジニウム=ジブロミド|ジクアト|ジクワット))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-083。１，１’－エチレン－２，２’－ビピリジニウム＝ジブロミド（別名ジクワット）。水和物表記を含む。
prtr,RJ_02_002,アクリル酸及びその水溶性塩,first_class,,,name_regex,"(?i)\A(?!(?=.*(?:カドミウム|カドマート|cadmium|cadmate)))(?!(?=.*(?:クロム酸|二クロム酸|三酸化クロム|クロム\(VI\)|クロム\(6\+\)|chromate|dichromat|chromicacid|chromiumtrioxide|chromium\(VI\))))(?!(?=.*(?:ニッケル|ニッケラート|nickel))(?!.*(?:\Aニッケル\Z|\ANickel\Z)))(?!(?=.*(?:砒|ヒ素|ひ素|ヒ酸|亜ヒ酸|ヒ化|アルシン|アルサ|アルセ|アルソ|arsen)))(?!(?=.*(?:ベリリウム|beryll|beryl|Bertrandite|[(,]Be\d)))(?!(?=.*(?:(?<![亜黒])鉛|プルンバ|プルンビ|ナマリ酸|lead|plumb)))(?!(?=.*(?:1,1,1,3,3,3-ヘキサブタン-1-イルジスタンノキサン|ヘキサブチルジスタンノキサン|ビス\(トリブチルスズ\)=オキシド|bis\(tributyltin\)oxide|酸化トリブチルスズ)))(?!(?=.*(?:クロロビフェニル|ポリ塩化ビフェニル|chlorobiphenyl|polychlorinatedbiphenyl|PCB|アロクロール|カネクロール)))(?!(?=.*(?:ダイオキシン|クロロジベンゾ|chlorodibenzo)))(?!(?=.*(?:\A(\d+-|o-|m-|p-|オルト-|メタ-|パラ-)?トルイジン(一?塩酸塩|=一?塩酸塩)?\Z)))(?!(?=.*(?:石綿|asbest|クリソタイル|クロシドライト|アモサイト|アンソフィライト|トレモライト|アクチノライト|chrysotile|crocidolite|amosite|tremolite|actinolite|anthophyllite)))(?=.*(?:\Aアクリル酸\Z|\Aアクリル酸(ナトリウム|カリウム|アンモニウム|リチウム|カルシウム|マグネシウム|アルミニウム|亜鉛)\Z|\Aアクリル酸.{0,6}塩\Z))",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-006（管理番号4）。アクリル酸及びその水溶性塩。アクリル酸本体と金属・アンモニウム塩の全名称一致に限定し、エステル（アクリル酸エチル等の別掲名）を巻き込まない。水溶性の限定は名称から判定できない。
